2012-12-14 13:49:31 Debug: Notice (8): Undefined property: Parc::$Ovehicule in [C:\wamp\www\Dispocargit1\app\controllers\parcs_controller.php, line 90]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 6]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 11]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 16]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 21]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 26]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 31]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 36]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 41]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 46]
2012-12-14 13:49:56 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 51]
2012-12-14 13:49:57 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 59]
2012-12-14 13:49:57 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 60]
2012-12-14 13:50:50 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 6]
2012-12-14 13:50:50 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 11]
2012-12-14 13:50:50 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 16]
2012-12-14 13:50:50 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 21]
2012-12-14 13:50:50 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 26]
2012-12-14 13:50:50 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 31]
2012-12-14 13:50:50 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 36]
2012-12-14 13:50:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 41]
2012-12-14 13:50:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 46]
